Employee_ID,Name,Age,Salary,City,Department,Experience_Years,Performance_Score,Bonus,Work_Hours
3816.0,Karan,51.0,74949.0,Mumbai,HR,14.0,9.0,13185.0,
1326.0,Rahul,37.0,40352.0,Chennai,IT,21.0,5.0,16865.0,9.0
1882.0,Aman,18.0,147815.0,Pune,Marketing,20.0,3.0,14782.0,8.0
2671.0,Priya,33.0,52848.0,Kolkata,Sales,12.0,8.0,22266.0,5.0
6002.0,Pooja,58.0,33107.0,Kolkata,Marketing,13.0,1.0,,7.0
9929.0,Karan,30.0,38452.0,,Finance,7.0,,42512.0,5.0
3174.0,,41.0,110238.0,Pune,,16.0,7.0,30218.0,8.0
6235.0,Aman,41.0,118051.0,Chennai,HR,8.0,4.0,31462.0,
1923.0,Karan,42.0,133456.0,,Sales,9.0,2.0,46296.0,11.0
5266.0,Sneha,52.0,95675.0,Pune,IT,16.0,3.0,21128.0,11.0
9112.0,Rahul,48.0,111108.0,Pune,,18.0,3.0,11084.0,10.0
3824.0,Akash,56.0,,Pune,Sales,16.0,3.0,49905.0,10.0
6107.0,Karan,34.0,79861.0,,HR,16.0,3.0,43631.0,5.0
7869.0,Pooja,57.0,50984.0,Mumbai,Sales,0.0,6.0,14711.0,8.0
,,56.0,94548.0,Pune,HR,0.0,5.0,23342.0,9.0
3070.0,Aman,31.0,63567.0,Delhi,Finance,2.0,1.0,29215.0,11.0
8346.0,Aman,45.0,52217.0,Bangalore,HR,19.0,4.0,26254.0,9.0
7544.0,Akash,,65310.0,,IT,3.0,3.0,14894.0,8.0
5600.0,Rahul,,36428.0,Kolkata,HR,,5.0,44958.0,4.0
1920.0,Priya,25.0,87680.0,,Marketing,12.0,3.0,11318.0,
7091.0,Karan,18.0,22787.0,,IT,14.0,4.0,16911.0,11.0
4482.0,Akash,28.0,117892.0,Kolkata,,15.0,3.0,18934.0,8.0
,,46.0,106935.0,Delhi,HR,4.0,8.0,25777.0,4.0
2443.0,Sneha,32.0,114647.0,Bangalore,HR,13.0,6.0,49425.0,10.0
3801.0,Pooja,58.0,132563.0,,Finance,1.0,4.0,37414.0,
2775.0,Rahul,26.0,139160.0,Chennai,IT,12.0,8.0,26750.0,4.0
9220.0,Sneha,34.0,135391.0,Pune,IT,23.0,3.0,48803.0,7.0
3292.0,Karan,44.0,131619.0,Chennai,HR,7.0,7.0,43882.0,10.0
4703.0,Karan,36.0,144872.0,Kolkata,Finance,9.0,9.0,,10.0
1825.0,Aman,52.0,52974.0,Pune,Marketing,4.0,1.0,18217.0,7.0
8711.0,Pooja,20.0,61376.0,Kolkata,Marketing,9.0,8.0,26498.0,9.0
4741.0,,59.0,,Pune,HR,15.0,,,4.0
9330.0,Aman,57.0,110557.0,Chennai,IT,16.0,5.0,11687.0,5.0
5452.0,Pooja,36.0,77817.0,Kolkata,Marketing,19.0,9.0,47383.0,8.0
3259.0,Rohan,40.0,39842.0,Pune,Finance,15.0,2.0,,
2162.0,Aman,24.0,41215.0,Delhi,,22.0,9.0,39966.0,9.0
4439.0,Sneha,25.0,,Delhi,HR,12.0,6.0,46511.0,
3533.0,Sneha,22.0,120969.0,Bangalore,IT,18.0,3.0,11586.0,9.0
6612.0,,46.0,117711.0,Chennai,Marketing,11.0,8.0,33098.0,10.0
8930.0,Rahul,55.0,61748.0,???,Unknown123,,5.0,40339.0,
3225.0,Aman,46.0,25940.0,Bangalore,Marketing,1.0,7.0,39794.0,
4672.0,Aman,58.0,,Delhi,HR,17.0,6.0,22951.0,11.0
3160.0,Karan,46.0,137145.0,,Marketing,12.0,1.0,46438.0,5.0
9474.0,Pooja,52.0,93882.0,Bangalore,Sales,9.0,4.0,19317.0,11.0
,Aman,40.0,54787.0,Pune,Sales,1.0,3.0,10643.0,
2244.0,Karan,29.0,64590.0,Chennai,IT,24.0,5.0,18300.0,11.0
8069.0,Sneha,34.0,42560.0,Kolkata,Sales,17.0,8.0,48679.0,11.0
,Karan,32.0,137972.0,Bangalore,Finance,16.0,7.0,24717.0,8.0
5408.0,Karan,36.0,132349.0,Kolkata,HR,7.0,9.0,,9.0
2930.0,Priya,40.0,35147.0,Bangalore,Sales,22.0,4.0,47587.0,
3518.0,Priya,36.0,24436.0,Chennai,Sales,10.0,,45861.0,6.0
1047.0,Rohan,46.0,144472.0,Chennai,IT,0.0,2.0,44828.0,
1133.0,Pooja,57.0,89647.0,Bangalore,Marketing,1.0,3.0,,4.0
,Sneha,118.0,524665.0,Pune,Sales,7.0,,484738.0,4.0
3364.0,Pooja,22.0,120744.0,???,Unknown123,17.0,6.0,9322.0,8.0
4509.0,,52.0,53948.0,Kolkata,IT,14.0,3.0,27608.0,7.0
8153.0,Karan,55.0,54707.0,Chennai,IT,20.0,,34571.0,
,Rahul,28.0,39335.0,Bangalore,IT,24.0,1.0,,6.0
3537.0,Rohan,39.0,74989.0,,Finance,8.0,1.0,21416.0,10.0
8996.0,Rahul,19.0,36814.0,Mumbai,Sales,9.0,2.0,18785.0,6.0
6984.0,Karan,30.0,105221.0,Kolkata,IT,5.0,7.0,,11.0
3471.0,Akash,43.0,52168.0,,HR,13.0,8.0,,7.0
3434.0,Akash,59.0,,,Sales,12.0,4.0,24186.0,9.0
6021.0,Sneha,54.0,111654.0,Mumbai,Sales,8.0,5.0,32507.0,7.0
5335.0,Pooja,50.0,25691.0,Bangalore,Finance,20.0,6.0,48145.0,9.0
4522.0,Rohan,39.0,83528.0,Kolkata,Sales,17.0,7.0,7301.0,7.0
3305.0,Priya,24.0,32176.0,Pune,Sales,14.0,5.0,19733.0,9.0
,Karan,45.0,119529.0,Delhi,HR,5.0,5.0,48361.0,11.0
1663.0,Pooja,,51652.0,Pune,Finance,15.0,1.0,,6.0
6681.0,,22.0,136541.0,Pune,Marketing,22.0,6.0,22649.0,11.0
8443.0,Priya,50.0,65298.0,Delhi,Finance,24.0,2.0,12106.0,8.0
6944.0,Aman,19.0,140183.0,,Finance,0.0,3.0,35276.0,8.0
8774.0,Aman,58.0,141560.0,Kolkata,Finance,2.0,,28797.0,8.0
5849.0,Rohan,56.0,39542.0,Delhi,Marketing,8.0,3.0,13143.0,10.0
,Aman,22.0,131915.0,Chennai,HR,0.0,8.0,49384.0,
8097.0,Pooja,40.0,90516.0,Mumbai,Sales,12.0,5.0,31243.0,6.0
6022.0,Rahul,40.0,104455.0,Chennai,HR,0.0,2.0,27794.0,5.0
4492.0,Rohan,54.0,142093.0,Kolkata,HR,20.0,,12853.0,
6468.0,Pooja,52.0,120643.0,Chennai,IT,8.0,5.0,15832.0,11.0
8939.0,Rohan,21.0,34824.0,Bangalore,,22.0,5.0,44959.0,11.0
,Pooja,23.0,69855.0,Mumbai,IT,7.0,4.0,9127.0,9.0
2342.0,Akash,23.0,67089.0,Bangalore,IT,1.0,8.0,15071.0,5.0
9431.0,Akash,45.0,82929.0,Delhi,Finance,4.0,3.0,16427.0,6.0
7570.0,Rohan,30.0,,???,Unknown123,1.0,7.0,37338.0,
4049.0,Priya,24.0,67645.0,Chennai,HR,10.0,2.0,9429.0,5.0
7283.0,Akash,55.0,131590.0,Delhi,Marketing,24.0,5.0,38713.0,10.0
,Aman,49.0,61477.0,Chennai,HR,8.0,2.0,22828.0,
7574.0,Karan,54.0,143214.0,Bangalore,Sales,14.0,1.0,48832.0,
6331.0,Pooja,39.0,119351.0,,IT,9.0,,12468.0,7.0
1399.0,Karan,52.0,114966.0,Chennai,HR,6.0,4.0,21093.0,
2937.0,Rohan,57.0,64060.0,Chennai,HR,20.0,1.0,22480.0,10.0
9373.0,Rahul,36.0,123017.0,Chennai,HR,9.0,9.0,48981.0,9.0
2074.0,Rohan,41.0,22284.0,Chennai,IT,23.0,5.0,,9.0
3573.0,Rahul,50.0,,Delhi,HR,21.0,3.0,21277.0,5.0
,Akash,18.0,111062.0,Delhi,Finance,17.0,4.0,34259.0,
,Priya,37.0,54888.0,Mumbai,Sales,21.0,7.0,11209.0,7.0
1639.0,Sneha,24.0,118757.0,Pune,Finance,19.0,6.0,,5.0
3084.0,Rahul,19.0,62573.0,Delhi,Sales,18.0,9.0,40482.0,9.0
5589.0,Priya,55.0,59824.0,Delhi,Marketing,3.0,6.0,10333.0,
1358.0,Sneha,49.0,39255.0,Delhi,Sales,20.0,5.0,46913.0,
2803.0,Rahul,22.0,99754.0,Mumbai,Sales,18.0,,29400.0,9.0
6204.0,Priya,57.0,144443.0,Delhi,IT,,4.0,16090.0,8.0
8889.0,Pooja,58.0,144934.0,Chennai,HR,,2.0,16021.0,8.0
1538.0,Rahul,19.0,97536.0,Bangalore,Finance,21.0,8.0,6642.0,7.0
5439.0,,20.0,48316.0,Pune,IT,20.0,9.0,47891.0,8.0
7888.0,Pooja,31.0,,Kolkata,Marketing,15.0,8.0,16890.0,4.0
1865.0,Pooja,39.0,,Chennai,Finance,9.0,4.0,45378.0,8.0
7028.0,Sneha,24.0,42593.0,Delhi,HR,15.0,3.0,28034.0,10.0
9967.0,Pooja,145.0,1362294.0,Delhi,Marketing,24.0,3.0,437664.0,8.0
,Rohan,53.0,72125.0,Delhi,IT,21.0,1.0,9602.0,4.0
,Akash,32.0,144818.0,Mumbai,Finance,3.0,7.0,36717.0,7.0
9552.0,Rohan,35.0,92107.0,Pune,Marketing,21.0,5.0,30667.0,7.0
3819.0,Pooja,50.0,28759.0,Bangalore,IT,17.0,,,6.0
9487.0,,25.0,,Chennai,HR,,7.0,40713.0,10.0
,Karan,32.0,38539.0,Kolkata,,18.0,1.0,13699.0,6.0
,Aman,48.0,54800.0,Delhi,Sales,7.0,6.0,43459.0,7.0
1692.0,Akash,45.0,63006.0,Kolkata,Finance,13.0,2.0,25356.0,
8593.0,Rohan,23.0,71401.0,Bangalore,HR,1.0,1.0,5394.0,7.0
2067.0,Rohan,53.0,109920.0,Delhi,Marketing,11.0,3.0,33633.0,6.0
2132.0,Aman,57.0,50129.0,Delhi,Finance,22.0,5.0,21780.0,
8612.0,Priya,26.0,,???,Unknown123,16.0,9.0,23774.0,10.0
,Rohan,56.0,128112.0,Mumbai,HR,1.0,6.0,22560.0,7.0
2615.0,Rahul,21.0,29697.0,Pune,,5.0,,,11.0
9254.0,Priya,56.0,50817.0,,Marketing,10.0,,38316.0,
6715.0,Rahul,58.0,69508.0,Kolkata,Finance,9.0,1.0,,11.0
7069.0,Karan,34.0,,Kolkata,HR,18.0,4.0,44607.0,8.0
1393.0,Sneha,34.0,145489.0,Delhi,,10.0,,17508.0,
8534.0,Priya,36.0,118999.0,Delhi,Finance,2.0,3.0,29075.0,9.0
8422.0,Pooja,33.0,26799.0,Delhi,Sales,23.0,9.0,25987.0,
7202.0,Sneha,38.0,,Chennai,Finance,11.0,7.0,11098.0,5.0
1519.0,Rahul,49.0,85652.0,Kolkata,IT,4.0,5.0,,4.0
1388.0,Rohan,44.0,89068.0,Delhi,,4.0,6.0,11366.0,7.0
1587.0,Sneha,38.0,146784.0,Pune,Sales,4.0,7.0,47210.0,8.0
4497.0,Rahul,,78895.0,Kolkata,Marketing,16.0,4.0,43094.0,11.0
8669.0,Rohan,54.0,78695.0,Bangalore,Finance,2.0,2.0,,11.0
3571.0,Aman,34.0,89445.0,Mumbai,Sales,11.0,9.0,22467.0,5.0
9471.0,Rahul,39.0,97501.0,Kolkata,Finance,1.0,1.0,,4.0
7708.0,Akash,54.0,,Kolkata,HR,0.0,1.0,46608.0,11.0
9996.0,Karan,37.0,34014.0,Bangalore,Marketing,21.0,9.0,40107.0,9.0
9266.0,Pooja,38.0,28299.0,Chennai,,11.0,9.0,,8.0
,Akash,28.0,88172.0,Delhi,Sales,18.0,3.0,11570.0,5.0
,Rahul,35.0,99368.0,Pune,,20.0,5.0,7121.0,5.0
4662.0,Karan,21.0,43206.0,Mumbai,Finance,3.0,5.0,,
5630.0,Rohan,53.0,63889.0,Mumbai,HR,2.0,,42958.0,8.0
2430.0,Priya,57.0,100353.0,,Finance,15.0,1.0,43396.0,11.0
5991.0,Aman,19.0,107091.0,,IT,21.0,7.0,,7.0
6067.0,Pooja,22.0,133800.0,Mumbai,HR,,5.0,44122.0,11.0
9838.0,Rahul,54.0,132065.0,,Marketing,,3.0,,7.0
3038.0,Sneha,51.0,88555.0,Bangalore,HR,14.0,8.0,10154.0,5.0
5133.0,Aman,53.0,121677.0,Delhi,Finance,,2.0,48850.0,9.0
6351.0,Rohan,24.0,,Bangalore,IT,6.0,5.0,11145.0,4.0
3215.0,Akash,58.0,120054.0,Pune,IT,4.0,6.0,42772.0,7.0
4356.0,Rohan,48.0,73767.0,Bangalore,Marketing,1.0,9.0,27345.0,10.0
1102.0,Rohan,47.0,29117.0,Delhi,Marketing,13.0,9.0,10996.0,10.0
9336.0,Rahul,30.0,22763.0,Chennai,Finance,6.0,5.0,33511.0,4.0
9946.0,Aman,,101410.0,Mumbai,HR,21.0,2.0,27899.0,8.0
7803.0,,46.0,129044.0,Pune,,1.0,6.0,34741.0,10.0
5461.0,,28.0,139665.0,Bangalore,IT,17.0,7.0,26565.0,
7296.0,Priya,29.0,68285.0,Mumbai,Finance,18.0,9.0,,
7565.0,Akash,46.0,49587.0,Delhi,Finance,21.0,7.0,47241.0,8.0
7462.0,Aman,44.0,116422.0,???,Unknown123,17.0,5.0,12875.0,5.0
1082.0,Priya,44.0,106751.0,Pune,Marketing,7.0,7.0,,4.0
8963.0,Aman,30.0,52366.0,Delhi,Marketing,20.0,4.0,42438.0,8.0
6990.0,Rohan,37.0,37584.0,Kolkata,HR,1.0,5.0,23089.0,
6752.0,Akash,21.0,129414.0,Pune,Sales,23.0,6.0,,6.0
7222.0,Aman,28.0,,,,18.0,2.0,36090.0,
4668.0,Sneha,34.0,110849.0,Bangalore,,12.0,2.0,29221.0,5.0
,Rohan,57.0,20948.0,Delhi,Marketing,2.0,1.0,39944.0,9.0
5246.0,Sneha,31.0,37101.0,Pune,Sales,23.0,6.0,,
3062.0,Rohan,31.0,148355.0,Kolkata,Finance,,3.0,18048.0,9.0
9971.0,Akash,46.0,30730.0,Chennai,,7.0,2.0,24886.0,
8555.0,Aman,44.0,119551.0,Delhi,Marketing,1.0,3.0,37074.0,7.0
2058.0,Pooja,41.0,148869.0,Mumbai,IT,2.0,4.0,,6.0
3398.0,Sneha,53.0,74668.0,Bangalore,,20.0,7.0,43423.0,10.0
3330.0,Rahul,59.0,133450.0,Delhi,Marketing,22.0,,9452.0,7.0
2759.0,Karan,20.0,23147.0,Chennai,HR,20.0,3.0,10874.0,7.0
,Karan,22.0,36480.0,Bangalore,Marketing,17.0,4.0,26980.0,11.0
,Rahul,30.0,20552.0,Pune,Finance,24.0,4.0,48081.0,4.0
,Sneha,22.0,125896.0,Mumbai,HR,12.0,3.0,13304.0,10.0
4876.0,,,73033.0,Delhi,Marketing,0.0,4.0,6855.0,6.0
3116.0,Rahul,24.0,143647.0,Bangalore,IT,15.0,4.0,48132.0,8.0
1559.0,Rohan,26.0,20868.0,Chennai,Finance,1.0,7.0,18243.0,9.0
6441.0,Aman,51.0,43043.0,Bangalore,Sales,16.0,5.0,37816.0,6.0
,Pooja,45.0,22860.0,Delhi,Finance,5.0,7.0,33504.0,8.0
1589.0,Priya,19.0,21841.0,,Finance,22.0,4.0,24951.0,5.0
1498.0,Aman,45.0,87087.0,Delhi,,4.0,7.0,42001.0,9.0
7347.0,,55.0,38936.0,Chennai,Finance,24.0,8.0,44981.0,
,Priya,21.0,129111.0,Delhi,Marketing,21.0,9.0,9210.0,11.0
8432.0,Akash,,143902.0,Mumbai,Marketing,18.0,4.0,,5.0
6956.0,Pooja,19.0,129486.0,Delhi,,12.0,8.0,21279.0,8.0
5483.0,Sneha,55.0,123740.0,Kolkata,Sales,19.0,3.0,11031.0,
9607.0,Sneha,50.0,132813.0,Chennai,Sales,2.0,,38376.0,8.0
5996.0,Aman,41.0,48369.0,Mumbai,Finance,8.0,6.0,31049.0,
2591.0,Akash,50.0,55227.0,Delhi,IT,24.0,2.0,7526.0,4.0
5407.0,Karan,51.0,107684.0,Bangalore,Finance,12.0,9.0,32226.0,5.0
4883.0,Rohan,34.0,101991.0,Pune,IT,12.0,2.0,30308.0,4.0
2607.0,Rahul,37.0,41239.0,Kolkata,Marketing,9.0,6.0,23367.0,
4724.0,Karan,58.0,76485.0,Delhi,Sales,0.0,2.0,,7.0
,Karan,37.0,71818.0,Kolkata,HR,10.0,2.0,17595.0,11.0
1202.0,Aman,40.0,24220.0,Mumbai,IT,15.0,2.0,7304.0,4.0
4854.0,Priya,22.0,82897.0,Kolkata,Finance,16.0,4.0,,7.0
9301.0,Pooja,47.0,71050.0,Delhi,Marketing,6.0,9.0,12849.0,6.0
1768.0,Priya,38.0,97904.0,,,20.0,5.0,49235.0,10.0
1138.0,Akash,55.0,,,IT,,4.0,26159.0,5.0
1220.0,Rahul,55.0,28296.0,Bangalore,Finance,6.0,1.0,8053.0,5.0
8356.0,Karan,34.0,43999.0,Pune,HR,0.0,1.0,21797.0,9.0
4927.0,Sneha,32.0,54408.0,Delhi,HR,11.0,6.0,,11.0
3387.0,Aman,,39680.0,Bangalore,Sales,3.0,6.0,,4.0
,Rohan,44.0,38261.0,Chennai,Finance,23.0,3.0,12285.0,4.0
6054.0,Akash,35.0,112057.0,Mumbai,,9.0,2.0,13950.0,7.0
7956.0,Aman,40.0,117550.0,Mumbai,,13.0,3.0,39566.0,
2609.0,Aman,26.0,77404.0,Chennai,,23.0,2.0,8302.0,7.0
6443.0,Sneha,36.0,104512.0,Pune,HR,9.0,6.0,45157.0,
1198.0,Pooja,56.0,,Kolkata,Marketing,21.0,5.0,15891.0,
6984.0,Rahul,54.0,102825.0,Kolkata,,19.0,7.0,,4.0
2369.0,Karan,19.0,146660.0,Pune,Finance,21.0,1.0,19986.0,7.0
4571.0,Karan,48.0,40687.0,Mumbai,IT,15.0,6.0,17490.0,10.0
1488.0,Priya,49.0,121672.0,Chennai,HR,16.0,3.0,35131.0,11.0
4540.0,,34.0,101654.0,,Marketing,24.0,5.0,44390.0,
3180.0,Rahul,43.0,122526.0,Mumbai,,22.0,8.0,26567.0,10.0
4328.0,Akash,59.0,119440.0,Pune,Finance,11.0,2.0,20996.0,8.0
,Akash,38.0,143784.0,Delhi,IT,14.0,1.0,43787.0,7.0
1655.0,Sneha,36.0,54589.0,Mumbai,Sales,4.0,1.0,,10.0
6986.0,Rahul,32.0,22510.0,Mumbai,IT,20.0,8.0,39125.0,
1235.0,Aman,56.0,41285.0,Bangalore,HR,,6.0,,9.0
1988.0,Priya,58.0,50549.0,Chennai,,6.0,2.0,16586.0,5.0
2382.0,Pooja,,136802.0,Chennai,Finance,4.0,4.0,20696.0,8.0
6629.0,Akash,26.0,136305.0,Kolkata,HR,,9.0,,7.0
3486.0,Rahul,50.0,66805.0,Kolkata,HR,3.0,8.0,35968.0,8.0
2665.0,Akash,56.0,29656.0,Pune,IT,8.0,8.0,30051.0,8.0
4986.0,Priya,44.0,132750.0,Chennai,,17.0,9.0,33548.0,8.0
9186.0,Sneha,20.0,61887.0,Mumbai,Marketing,22.0,1.0,16376.0,
,Rohan,19.0,134915.0,Mumbai,IT,3.0,4.0,27518.0,8.0
6828.0,Pooja,18.0,42775.0,Chennai,IT,23.0,1.0,6117.0,11.0
,Rohan,21.0,98916.0,Pune,,17.0,8.0,38186.0,6.0
6336.0,Sneha,36.0,125519.0,Mumbai,Sales,,1.0,47314.0,5.0
,,18.0,81504.0,Chennai,Sales,5.0,4.0,,
1610.0,Aman,53.0,20055.0,Bangalore,HR,21.0,5.0,25562.0,9.0
4868.0,Rohan,32.0,54479.0,Bangalore,IT,,4.0,30518.0,8.0
5325.0,Karan,59.0,68923.0,Kolkata,Sales,20.0,2.0,36950.0,4.0
5435.0,Priya,18.0,76948.0,Delhi,HR,,8.0,18963.0,7.0
3163.0,Rahul,39.0,127653.0,Mumbai,Sales,20.0,8.0,14223.0,11.0
9262.0,,30.0,148982.0,Chennai,IT,19.0,4.0,25762.0,
2749.0,Sneha,29.0,100342.0,Delhi,Sales,5.0,5.0,39361.0,
5945.0,Karan,35.0,147406.0,Pune,,22.0,3.0,,10.0
6172.0,Priya,19.0,60896.0,Bangalore,HR,23.0,7.0,41023.0,5.0
,Rahul,24.0,44501.0,Pune,Sales,4.0,4.0,33176.0,10.0
5683.0,Aman,36.0,,Kolkata,Sales,4.0,6.0,48862.0,6.0
4831.0,Rahul,51.0,82512.0,Bangalore,HR,8.0,9.0,20122.0,4.0
3379.0,,18.0,121436.0,Mumbai,Finance,19.0,1.0,15850.0,4.0
7105.0,Rahul,51.0,146984.0,Pune,Marketing,20.0,9.0,21884.0,7.0
,Karan,35.0,26093.0,Pune,HR,9.0,3.0,44855.0,8.0
7068.0,Aman,22.0,45147.0,???,Unknown123,2.0,3.0,16599.0,7.0
,Sneha,31.0,123279.0,Kolkata,Sales,8.0,3.0,11808.0,
8906.0,Akash,46.0,134412.0,Pune,,4.0,2.0,46527.0,6.0
8857.0,Sneha,41.0,61945.0,Pune,Finance,1.0,5.0,,9.0
6429.0,Rohan,28.0,54896.0,Bangalore,HR,6.0,2.0,11762.0,6.0
1471.0,,44.0,40435.0,Bangalore,Marketing,15.0,2.0,24561.0,8.0
9059.0,Rohan,39.0,119493.0,Kolkata,Marketing,,2.0,34737.0,10.0
,,28.0,79428.0,Pune,HR,6.0,8.0,12998.0,9.0
8826.0,Priya,38.0,70153.0,Delhi,IT,6.0,1.0,12515.0,9.0
,Karan,53.0,78438.0,Pune,Sales,22.0,2.0,35618.0,10.0
9845.0,Priya,21.0,26171.0,Mumbai,HR,3.0,5.0,,5.0
,Priya,59.0,129790.0,???,Unknown123,8.0,,5498.0,9.0
2173.0,Sneha,34.0,110467.0,Delhi,HR,13.0,9.0,22616.0,
2667.0,Akash,,144290.0,Mumbai,HR,6.0,7.0,39435.0,10.0
4321.0,Pooja,37.0,,Kolkata,IT,14.0,9.0,23611.0,4.0
9831.0,Akash,28.0,53604.0,,IT,0.0,2.0,37276.0,10.0
5369.0,Rohan,51.0,,Bangalore,Finance,0.0,7.0,,9.0
9673.0,Rohan,19.0,61031.0,Kolkata,IT,0.0,1.0,11607.0,8.0
9273.0,Karan,42.0,75988.0,Kolkata,HR,11.0,4.0,34169.0,5.0
5126.0,Rohan,30.0,27110.0,Mumbai,Marketing,13.0,4.0,38500.0,10.0
3793.0,Rohan,34.0,20973.0,Mumbai,HR,2.0,2.0,30747.0,10.0
7185.0,Aman,49.0,35696.0,Kolkata,HR,12.0,2.0,12728.0,4.0
4785.0,Rohan,31.0,,Chennai,Finance,21.0,7.0,26192.0,11.0
,Karan,,28518.0,,HR,22.0,,,4.0
2620.0,Priya,50.0,125928.0,Mumbai,Marketing,2.0,4.0,,9.0
9457.0,Rohan,33.0,80100.0,Pune,Marketing,,,37726.0,6.0
1021.0,Karan,39.0,21524.0,???,Unknown123,1.0,3.0,17467.0,7.0
3123.0,Sneha,28.0,26113.0,Pune,Finance,9.0,5.0,19612.0,8.0
,Priya,46.0,24446.0,Delhi,Finance,7.0,9.0,35499.0,7.0
4852.0,Priya,43.0,67215.0,Mumbai,Marketing,13.0,1.0,,7.0
,Rohan,38.0,127044.0,,Marketing,23.0,9.0,37607.0,
8008.0,Rohan,36.0,95478.0,Kolkata,Sales,4.0,9.0,25609.0,5.0
4422.0,Rahul,56.0,21699.0,Kolkata,Marketing,16.0,3.0,22698.0,9.0
9431.0,Priya,32.0,142557.0,Kolkata,IT,3.0,2.0,11805.0,
,Rohan,48.0,135550.0,Bangalore,IT,2.0,,47387.0,4.0
4007.0,Sneha,59.0,119091.0,Kolkata,IT,9.0,4.0,48104.0,8.0
9667.0,Sneha,48.0,127667.0,Bangalore,Marketing,3.0,7.0,,5.0
1156.0,Rohan,44.0,88205.0,Pune,HR,14.0,4.0,49428.0,9.0
,Rahul,24.0,49062.0,Mumbai,Finance,,4.0,42134.0,7.0
8598.0,,26.0,35389.0,Kolkata,HR,21.0,7.0,32230.0,11.0
5761.0,Karan,31.0,41770.0,Chennai,IT,8.0,2.0,21463.0,4.0
3019.0,Priya,47.0,108353.0,Chennai,,9.0,,34625.0,7.0
6237.0,Priya,18.0,35204.0,Delhi,HR,13.0,1.0,29531.0,4.0
8923.0,Pooja,34.0,117391.0,Kolkata,IT,2.0,1.0,17915.0,
5170.0,Rahul,18.0,63456.0,Kolkata,Marketing,5.0,9.0,41161.0,7.0
6047.0,Pooja,35.0,57477.0,Mumbai,Sales,22.0,6.0,14783.0,
,Aman,41.0,90378.0,Pune,IT,10.0,7.0,21952.0,11.0
3155.0,Akash,35.0,144393.0,Bangalore,IT,,7.0,26923.0,11.0
4757.0,Karan,37.0,137231.0,Chennai,Marketing,11.0,8.0,29685.0,9.0
1092.0,Sneha,45.0,68032.0,Mumbai,IT,9.0,8.0,29984.0,11.0
,Sneha,55.0,141903.0,Delhi,Finance,11.0,7.0,32946.0,9.0
9862.0,Pooja,30.0,123827.0,Delhi,IT,23.0,6.0,6066.0,9.0
3143.0,Rahul,55.0,53895.0,Delhi,Marketing,18.0,5.0,41732.0,9.0
9423.0,Rohan,57.0,75690.0,Bangalore,IT,5.0,4.0,17033.0,11.0
,Rohan,18.0,138389.0,Bangalore,IT,15.0,8.0,26940.0,8.0
2602.0,Karan,29.0,,Kolkata,Sales,9.0,8.0,28081.0,
3951.0,Rohan,50.0,96355.0,Chennai,HR,13.0,2.0,5751.0,5.0
,Akash,54.0,118529.0,Mumbai,Sales,12.0,2.0,37506.0,6.0
,,29.0,98437.0,Pune,Sales,12.0,,49278.0,
7246.0,Akash,38.0,60821.0,Bangalore,Finance,8.0,1.0,33665.0,6.0
1158.0,Pooja,19.0,95541.0,Mumbai,Marketing,10.0,1.0,8251.0,10.0
4778.0,Rahul,23.0,109912.0,Mumbai,Finance,3.0,5.0,41265.0,7.0
2586.0,Akash,19.0,93515.0,Kolkata,Finance,1.0,1.0,21752.0,6.0
1377.0,Rohan,40.0,128916.0,Chennai,Sales,24.0,1.0,49207.0,
4295.0,Priya,52.0,110015.0,Bangalore,,4.0,2.0,46650.0,5.0
,Rohan,55.0,113663.0,Mumbai,IT,5.0,,40332.0,11.0
9929.0,Sneha,34.0,84021.0,Mumbai,HR,8.0,2.0,13390.0,11.0
3500.0,Akash,22.0,112932.0,Kolkata,Marketing,21.0,8.0,,9.0
2863.0,Sneha,27.0,35940.0,Pune,Finance,17.0,6.0,27769.0,11.0
8888.0,Akash,28.0,35259.0,Pune,Finance,1.0,6.0,,11.0
1491.0,Aman,57.0,127533.0,Delhi,HR,13.0,6.0,31565.0,
9113.0,,48.0,28505.0,Delhi,IT,0.0,6.0,16763.0,7.0
8501.0,Aman,20.0,60494.0,Kolkata,Finance,2.0,5.0,11007.0,9.0
,,40.0,117028.0,Mumbai,Finance,11.0,8.0,,11.0
8731.0,Rohan,,127348.0,Mumbai,HR,21.0,2.0,5726.0,11.0
1945.0,Karan,55.0,94670.0,Chennai,Finance,11.0,2.0,18347.0,5.0
9893.0,Karan,50.0,143851.0,Pune,IT,21.0,2.0,,5.0
,Akash,40.0,,Pune,Sales,2.0,6.0,26069.0,10.0
3755.0,Pooja,41.0,75008.0,Chennai,IT,11.0,8.0,39107.0,10.0
8628.0,Aman,34.0,97074.0,Mumbai,HR,13.0,6.0,26018.0,4.0
,Priya,25.0,55559.0,Delhi,Marketing,24.0,8.0,11124.0,4.0
4033.0,Rahul,51.0,44326.0,Chennai,Sales,10.0,1.0,30621.0,7.0
,Rahul,32.0,79275.0,Bangalore,Marketing,11.0,5.0,44906.0,7.0
8834.0,Aman,33.0,101389.0,Delhi,Marketing,15.0,5.0,43836.0,6.0
4347.0,Aman,44.0,119466.0,Mumbai,Finance,10.0,1.0,17699.0,
1011.0,Karan,44.0,58478.0,Chennai,Sales,17.0,5.0,,
